date,code,action,shares,price,cost,pnl
2021-11-17 00:00:00,603195,SELL,300,48.83,19.02,0.069
2021-11-17 00:00:00,001979,SELL,1300,9.82,16.58,0.1096
2021-11-17 00:00:00,002252,SELL,2800,6.53,23.75,0.0077
2021-11-17 00:00:00,002422,SELL,1100,16.71,23.87,0.0252
2021-11-17 00:00:00,600031,SELL,900,20.29,23.72,0.0135
2021-11-17 00:00:00,000625,BUY,1400,12.95,5.44,
2021-11-17 00:00:00,601988,BUY,7900,2.41,5.72,
2021-11-17 00:00:00,002001,BUY,800,22.76,5.47,
2021-11-17 00:00:00,300316,BUY,200,70.38,4.23,
2021-11-17 00:00:00,600372,BUY,1000,17.67,5.31,
2021-11-17 00:00:00,600760,BUY,300,50.35,4.54,
2021-11-17 00:00:00,300308,BUY,700,24.1,5.07,
2021-11-17 00:00:00,002352,BUY,300,57.96,5.22,
2021-11-17 00:00:00,601658,BUY,4500,4.15,5.61,
2021-11-17 00:00:00,601607,BUY,1100,16.51,5.45,
2021-11-17 00:00:00,000408,BUY,800,21.27,5.11,
2021-11-17 00:00:00,601012,BUY,300,63.35,5.71,
2021-11-22 00:00:00,300308,TAKE_PROFIT,200,26.76,6.95,0.1104
2021-11-23 00:00:00,600372,TAKE_PROFIT,400,19.09,9.92,0.0804
2021-11-24 00:00:00,300308,TAKE_PROFIT,100,28.23,3.67,0.1714
2021-11-24 00:00:00,000625,SELL,1400,12.51,22.75,-0.034
2021-11-24 00:00:00,002001,SELL,800,21.44,22.28,-0.058
2021-11-24 00:00:00,300316,SELL,200,64.62,16.78,-0.0818
2021-11-24 00:00:00,600372,SELL,600,18.73,14.59,0.06
2021-11-24 00:00:00,600760,SELL,300,48.31,18.82,-0.0405
2021-11-24 00:00:00,300308,SELL,400,28.23,14.66,0.1714
2021-11-24 00:00:00,002352,SELL,300,60.4,23.53,0.0421
2021-11-24 00:00:00,601658,SELL,4500,4.15,24.25,0.0
2021-11-24 00:00:00,601607,SELL,1100,16.64,23.77,0.0079
2021-11-24 00:00:00,000408,SELL,800,21.49,22.33,0.0103
2021-11-24 00:00:00,601012,SELL,300,62.99,24.54,-0.0057
2021-11-24 00:00:00,601916,BUY,5200,2.74,4.28,
2021-11-24 00:00:00,300442,BUY,900,22.1,5.97,
2021-11-24 00:00:00,002230,BUY,300,54.75,4.93,
2021-11-24 00:00:00,601077,BUY,4900,2.91,4.28,
2021-11-24 00:00:00,600438,BUY,500,40.2,6.04,
2021-11-24 00:00:00,300498,BUY,1400,15.19,6.39,
2021-11-24 00:00:00,300999,BUY,300,61.01,5.5,
2021-11-24 00:00:00,600926,BUY,1100,11.96,3.95,
2021-11-24 00:00:00,002415,BUY,400,43.42,5.22,
2021-11-24 00:00:00,600023,BUY,6300,3.37,6.38,
2021-12-01 00:00:00,601988,SELL,7900,2.4,24.62,-0.0041
2021-12-01 00:00:00,601916,SELL,5200,2.73,18.44,-0.0036
2021-12-01 00:00:00,300442,SELL,900,23.49,27.46,0.0629
2021-12-01 00:00:00,002230,SELL,300,53.73,20.93,-0.0186
2021-12-01 00:00:00,601077,SELL,4900,2.9,18.45,-0.0034
2021-12-01 00:00:00,600438,SELL,500,39.57,25.69,-0.0157
2021-12-01 00:00:00,300498,SELL,1400,15.26,27.75,0.0046
2021-12-01 00:00:00,300999,SELL,300,60.02,23.38,-0.0162
2021-12-01 00:00:00,600926,SELL,1100,11.56,16.51,-0.0334
2021-12-01 00:00:00,002415,SELL,400,42.17,21.91,-0.0288
2021-12-01 00:00:00,600023,SELL,6300,3.42,27.98,0.0148
2021-12-01 00:00:00,601818,BUY,7200,2.62,5.66,
2021-12-01 00:00:00,000338,BUY,1300,14.12,5.51,
2021-12-01 00:00:00,601995,BUY,300,48.01,4.33,
2021-12-01 00:00:00,600377,BUY,2600,7.07,5.52,
2021-12-01 00:00:00,601838,BUY,2000,9.08,5.45,
2021-12-01 00:00:00,601100,BUY,200,72.53,4.36,
2021-12-01 00:00:00,600009,BUY,400,43.88,5.27,
2021-12-01 00:00:00,002600,BUY,2600,7.21,5.63,
2021-12-01 00:00:00,601878,BUY,1500,12.06,5.43,
2021-12-01 00:00:00,300015,BUY,700,24.01,5.05,
2021-12-02 00:00:00,002600,TAKE_PROFIT,1000,7.94,10.31,0.1012
2021-12-06 00:00:00,000338,TAKE_PROFIT,500,15.46,10.04,0.0949
2021-12-08 00:00:00,601818,SELL,7200,2.62,24.5,0.0
2021-12-08 00:00:00,000338,SELL,800,15.53,16.14,0.0999
2021-12-08 00:00:00,601995,SELL,300,49.44,19.26,0.0298
2021-12-08 00:00:00,601838,SELL,2000,9.47,24.6,0.043
2021-12-08 00:00:00,601100,SELL,200,79.83,20.74,0.1006
2021-12-08 00:00:00,600009,SELL,400,45.84,23.81,0.0447
2021-12-08 00:00:00,002600,SELL,1600,7.34,15.25,0.018
2021-12-08 00:00:00,300015,SELL,700,24.57,22.34,0.0233
2021-12-08 00:00:00,601916,BUY,3500,2.73,2.87,
2021-12-08 00:00:00,601328,BUY,2700,3.55,2.88,
2021-12-08 00:00:00,601288,BUY,4300,2.24,2.89,
2021-12-08 00:00:00,600803,BUY,1700,16.65,8.5,
2021-12-08 00:00:00,601998,BUY,2700,3.59,2.91,
2021-12-08 00:00:00,601988,BUY,4000,2.4,2.88,
2021-12-08 00:00:00,000977,BUY,800,33.57,8.06,
2021-12-08 00:00:00,600918,BUY,2800,10.4,8.74,
2021-12-08 00:00:00,002714,BUY,600,46.85,8.44,
2021-12-08 00:00:00,600016,BUY,3100,3.06,2.85,
2021-12-15 00:00:00,600377,SELL,2600,7.12,24.04,0.0071
2021-12-15 00:00:00,601878,SELL,1500,12.64,24.62,0.0481
2021-12-15 00:00:00,601916,SELL,3500,2.75,12.5,0.0073
2021-12-15 00:00:00,601328,SELL,2700,3.48,12.2,-0.0197
2021-12-15 00:00:00,601288,SELL,4300,2.24,12.51,0.0
2021-12-15 00:00:00,601998,SELL,2700,3.56,12.48,-0.0084
2021-12-15 00:00:00,601988,SELL,4000,2.39,12.42,-0.0042
2021-12-15 00:00:00,000977,SELL,800,34.69,36.04,0.0334
2021-12-15 00:00:00,600918,SELL,2800,10.37,37.71,-0.0029
2021-12-15 00:00:00,002714,SELL,600,45.04,35.1,-0.0386
2021-12-15 00:00:00,600016,SELL,3100,3.04,12.24,-0.0065
2021-12-15 00:00:00,603259,BUY,100,115.93,3.48,
2021-12-15 00:00:00,300347,BUY,100,124.56,3.74,
2021-12-15 00:00:00,601607,BUY,800,17.04,4.09,
2021-12-15 00:00:00,300759,BUY,200,69.58,4.18,
2021-12-15 00:00:00,601298,BUY,4500,4.8,6.49,
2021-12-15 00:00:00,600018,BUY,4600,4.73,6.53,
2021-12-15 00:00:00,600111,BUY,400,47.91,5.75,
2021-12-15 00:00:00,002460,BUY,200,103.2,6.2,
2021-12-15 00:00:00,601633,BUY,400,49.98,6.0,
2021-12-15 00:00:00,603288,BUY,200,76.53,4.6,
2021-12-15 00:00:00,600845,BUY,700,29.4,6.18,
2021-12-22 00:00:00,600803,SELL,1700,15.94,35.19,-0.0426
2021-12-22 00:00:00,603259,SELL,100,108.19,14.05,-0.0668
2021-12-22 00:00:00,300347,SELL,100,118.31,15.36,-0.0502
2021-12-22 00:00:00,601607,SELL,800,17.17,17.84,0.0076
2021-12-22 00:00:00,300759,SELL,200,63.0,16.36,-0.0946
2021-12-22 00:00:00,601298,SELL,4500,4.81,28.11,0.0021
2021-12-22 00:00:00,600018,SELL,4600,4.9,29.27,0.0359
2021-12-22 00:00:00,600111,SELL,400,45.65,23.71,-0.0472
2021-12-22 00:00:00,601633,SELL,400,49.91,25.93,-0.0014
2021-12-22 00:00:00,603288,SELL,200,74.77,19.42,-0.023
2021-12-22 00:00:00,600845,SELL,700,29.61,26.92,0.0071
2021-12-22 00:00:00,601360,BUY,1500,11.87,5.35,
2021-12-22 00:00:00,600515,BUY,3400,5.57,5.69,
2021-12-22 00:00:00,600115,BUY,3900,4.79,5.61,
2021-12-22 00:00:00,002916,BUY,200,81.7,4.91,
2021-12-22 00:00:00,002241,BUY,300,51.57,4.65,
2021-12-22 00:00:00,601100,BUY,200,78.62,4.72,
2021-12-22 00:00:00,601988,BUY,7900,2.4,5.69,
2021-12-22 00:00:00,600176,BUY,1200,15.69,5.65,
2021-12-22 00:00:00,601658,BUY,4500,4.2,5.68,
2021-12-22 00:00:00,600050,BUY,5400,3.5,5.68,
2021-12-22 00:00:00,002466,BUY,200,90.05,5.41,
2021-12-29 00:00:00,002460,SELL,200,95.15,24.71,-0.078
2021-12-29 00:00:00,601360,SELL,1500,11.98,23.34,0.0093
2021-12-29 00:00:00,002916,SELL,200,85.46,22.2,0.046
2021-12-29 00:00:00,002241,SELL,300,51.44,20.04,-0.0025
2021-12-29 00:00:00,601100,SELL,200,76.75,19.94,-0.0238
2021-12-29 00:00:00,601988,SELL,7900,2.39,24.52,-0.0042
2021-12-29 00:00:00,600176,SELL,1200,15.95,24.86,0.0166
2021-12-29 00:00:00,601658,SELL,4500,4.11,24.02,-0.0214
2021-12-29 00:00:00,600050,SELL,5400,3.48,24.41,-0.0057
2021-12-29 00:00:00,002466,SELL,200,95.25,24.74,0.0577
2021-12-29 00:00:00,000301,BUY,1100,18.54,6.12,
2021-12-29 00:00:00,601816,BUY,3100,4.55,4.24,
2021-12-29 00:00:00,600036,BUY,500,38.11,5.72,
2021-12-29 00:00:00,600482,BUY,1000,19.72,5.92,
2021-12-29 00:00:00,601698,BUY,1400,14.81,6.23,
2021-12-29 00:00:00,600233,BUY,900,15.35,4.15,
2021-12-29 00:00:00,600406,BUY,800,25.39,6.1,
2022-01-04 00:00:00,600115,TAKE_PROFIT,1500,5.26,10.25,0.0981
2022-01-05 00:00:00,600515,STOP_LOSS,3400,4.38,4.46,-0.2136
2022-01-06 00:00:00,600115,SELL,2400,5.21,16.24,0.0877
2022-01-06 00:00:00,000301,SELL,1100,19.82,28.31,0.069
2022-01-06 00:00:00,601816,SELL,3100,4.57,18.4,0.0044
2022-01-06 00:00:00,600036,SELL,500,38.53,25.02,0.011
2022-01-06 00:00:00,600482,SELL,1000,18.83,24.45,-0.0451
2022-01-06 00:00:00,601698,SELL,1400,14.47,26.31,-0.023
2022-01-06 00:00:00,600233,SELL,900,16.08,18.79,0.0476
2022-01-06 00:00:00,600406,SELL,800,24.11,25.05,-0.0504
2022-01-06 00:00:00,601186,BUY,2600,7.12,5.56,
2022-01-06 00:00:00,601766,BUY,3400,5.4,5.51,
2022-01-06 00:00:00,601390,BUY,3600,5.2,5.62,
2022-01-06 00:00:00,300015,BUY,800,22.1,5.31,
2022-01-06 00:00:00,600958,BUY,1500,12.29,5.54,
2022-01-06 00:00:00,601058,BUY,1500,12.23,5.51,
2022-01-06 00:00:00,300059,BUY,800,23.18,5.57,
2022-01-06 00:00:00,600515,BUY,4400,4.22,5.58,
2022-01-06 00:00:00,000157,BUY,3100,6.04,5.62,
2022-01-06 00:00:00,601668,BUY,4400,4.26,5.63,
2022-01-13 00:00:00,601186,SELL,2600,7.06,23.84,-0.0084
2022-01-13 00:00:00,601766,SELL,3400,5.36,23.67,-0.0074
2022-01-13 00:00:00,601390,SELL,3600,5.33,24.92,0.025
2022-01-13 00:00:00,300015,SELL,800,20.56,21.36,-0.0697
2022-01-13 00:00:00,600958,SELL,1500,11.98,23.34,-0.0252
2022-01-13 00:00:00,601058,SELL,1500,12.34,24.04,0.009
2022-01-13 00:00:00,300059,SELL,800,22.2,23.06,-0.0423
2022-01-13 00:00:00,600515,SELL,4400,4.16,23.77,-0.0142
2022-01-13 00:00:00,000157,SELL,3100,6.08,24.48,0.0066
2022-01-13 00:00:00,601668,SELL,4400,4.32,24.69,0.0141
2022-01-13 00:00:00,002736,BUY,1800,10.02,5.42,
2022-01-13 00:00:00,600276,BUY,300,46.54,4.19,
2022-01-13 00:00:00,601138,BUY,1800,10.16,5.49,
2022-01-13 00:00:00,600489,BUY,2400,7.53,5.43,
2022-01-13 00:00:00,300502,BUY,1000,17.34,5.21,
2022-01-13 00:00:00,600176,BUY,1200,15.01,5.41,
2022-01-13 00:00:00,300308,BUY,600,27.33,4.92,
2022-01-13 00:00:00,600362,BUY,900,20.39,5.51,
2022-01-13 00:00:00,002230,BUY,300,46.69,4.21,
2022-01-13 00:00:00,300413,BUY,400,44.82,5.38,
2022-01-17 00:00:00,300502,TAKE_PROFIT,400,19.3,10.03,0.113
2022-01-20 00:00:00,600276,SELL,300,44.78,17.45,-0.0378
2022-01-20 00:00:00,601138,SELL,1800,10.35,24.19,0.0187
2022-01-20 00:00:00,300502,SELL,600,19.11,14.89,0.1021
2022-01-20 00:00:00,600176,SELL,1200,14.97,23.33,-0.0027
2022-01-20 00:00:00,300308,SELL,600,27.18,21.18,-0.0055
2022-01-20 00:00:00,600362,SELL,900,19.96,23.33,-0.0211
2022-01-20 00:00:00,002230,SELL,300,48.11,18.74,0.0304
2022-01-20 00:00:00,300413,SELL,400,42.43,22.04,-0.0533
2022-01-20 00:00:00,000975,BUY,2200,8.14,5.38,
2022-01-20 00:00:00,601229,BUY,3300,5.52,5.47,
2022-01-20 00:00:00,600016,BUY,5900,3.12,5.53,
2022-01-20 00:00:00,000301,BUY,1000,17.13,5.14,
2022-01-20 00:00:00,601336,BUY,500,34.66,5.2,
2022-01-20 00:00:00,601298,BUY,3700,4.91,5.46,
2022-01-20 00:00:00,600547,BUY,900,19.06,5.15,
2022-01-20 00:00:00,600760,BUY,400,38.95,4.68,
2022-01-20 00:00:00,601319,BUY,4300,4.26,5.5,
2022-01-20 00:00:00,601288,BUY,8000,2.3,5.53,
2022-01-27 00:00:00,002736,SELL,1800,9.55,22.32,-0.0469
2022-01-27 00:00:00,600489,SELL,2400,7.08,22.07,-0.0598
2022-01-27 00:00:00,601229,SELL,3300,5.35,22.93,-0.0308
2022-01-27 00:00:00,600016,SELL,5900,3.03,23.22,-0.0288
2022-01-27 00:00:00,000301,SELL,1000,16.82,21.84,-0.0181
2022-01-27 00:00:00,601336,SELL,500,32.75,21.27,-0.0551
2022-01-27 00:00:00,601298,SELL,3700,4.64,22.3,-0.055
2022-01-27 00:00:00,600547,SELL,900,18.14,21.2,-0.0483
2022-01-27 00:00:00,600760,SELL,400,35.17,18.27,-0.097
2022-01-27 00:00:00,601319,SELL,4300,4.05,22.62,-0.0493
2022-01-27 00:00:00,601288,SELL,8000,2.26,23.48,-0.0174
2022-01-27 00:00:00,600183,BUY,700,17.51,3.68,
2022-01-27 00:00:00,300124,BUY,300,57.07,5.14,
2022-01-27 00:00:00,601360,BUY,1900,10.01,5.71,
2022-01-27 00:00:00,300274,BUY,200,76.3,4.58,
2022-01-27 00:00:00,600570,BUY,200,45.28,2.72,
2022-01-27 00:00:00,002230,BUY,400,44.32,5.32,
2022-01-27 00:00:00,603993,BUY,4200,4.72,5.95,
2022-01-27 00:00:00,688126,BUY,800,23.97,5.76,
2022-01-27 00:00:00,601238,BUY,1500,12.7,5.72,
2022-01-27 00:00:00,300308,BUY,500,25.11,3.77,
2022-02-09 00:00:00,603993,TAKE_PROFIT,1600,5.12,10.64,0.0847
2022-02-10 00:00:00,000975,SELL,2200,7.8,22.29,-0.0418
2022-02-10 00:00:00,600183,SELL,700,17.83,16.21,0.0183
2022-02-10 00:00:00,300124,SELL,300,58.93,22.96,0.0326
2022-02-10 00:00:00,601360,SELL,1900,10.4,25.66,0.039
2022-02-10 00:00:00,300274,SELL,200,69.5,18.05,-0.0891
2022-02-10 00:00:00,600570,SELL,200,42.76,11.11,-0.0557
2022-02-10 00:00:00,002230,SELL,400,46.2,24.0,0.0424
2022-02-10 00:00:00,603993,SELL,2600,5.28,17.83,0.1186
2022-02-10 00:00:00,601238,SELL,1500,13.0,25.32,0.0236
2022-02-10 00:00:00,300308,SELL,500,25.86,16.79,0.0299
2022-02-10 00:00:00,603259,BUY,200,80.26,4.82,
2022-02-10 00:00:00,601877,BUY,300,40.61,3.66,
2022-02-10 00:00:00,300347,BUY,200,88.72,5.33,
2022-02-10 00:00:00,601100,BUY,300,64.25,5.79,
2022-02-10 00:00:00,002459,BUY,300,36.53,3.29,
2022-02-10 00:00:00,601298,BUY,3900,5.07,5.94,
2022-02-10 00:00:00,002938,BUY,600,31.99,5.76,
2022-02-10 00:00:00,300014,BUY,100,82.89,2.49,
2022-02-10 00:00:00,688169,BUY,100,197.1,5.92,
2022-02-16 00:00:00,002459,TAKE_PROFIT,100,39.9,5.18,0.0923
2022-02-17 00:00:00,688126,SELL,800,22.74,23.63,-0.0513
2022-02-17 00:00:00,603259,SELL,200,91.98,23.89,0.146
2022-02-17 00:00:00,601877,SELL,300,40.79,15.89,0.0044
2022-02-17 00:00:00,300347,SELL,200,98.54,25.59,0.1107
2022-02-17 00:00:00,601100,SELL,300,66.63,25.96,0.037
2022-02-17 00:00:00,002459,SELL,200,41.12,10.68,0.1257
2022-02-17 00:00:00,601298,SELL,3900,4.88,24.72,-0.0375
2022-02-17 00:00:00,002938,SELL,600,33.29,25.94,0.0406
2022-02-17 00:00:00,300014,SELL,100,85.75,11.14,0.0345
2022-02-17 00:00:00,688169,SELL,100,198.8,25.82,0.0086
2022-02-17 00:00:00,601988,BUY,7300,2.49,5.46,
2022-02-17 00:00:00,600489,BUY,2400,7.56,5.45,
2022-02-17 00:00:00,600415,BUY,4000,4.57,5.49,
2022-02-17 00:00:00,600066,BUY,2500,7.3,5.48,
2022-02-17 00:00:00,600547,BUY,900,19.77,5.34,
2022-02-17 00:00:00,000100,BUY,3700,4.86,5.4,
2022-02-17 00:00:00,601288,BUY,7800,2.33,5.46,
2022-02-17 00:00:00,002252,BUY,2800,6.43,5.41,
2022-02-17 00:00:00,601021,BUY,300,54.3,4.89,
2022-02-17 00:00:00,002422,BUY,1100,15.87,5.24,
2022-02-17 00:00:00,300498,BUY,900,19.22,5.19,
2022-02-17 00:00:00,600482,BUY,1000,17.07,5.13,
2022-02-24 00:00:00,601988,SELL,7300,2.44,23.13,-0.0201
2022-02-24 00:00:00,600489,SELL,2400,8.1,25.25,0.0714
2022-02-24 00:00:00,600415,SELL,4000,4.36,22.65,-0.046
2022-02-24 00:00:00,600066,SELL,2500,7.16,23.25,-0.0192
2022-02-24 00:00:00,600547,SELL,900,20.93,24.46,0.0587
2022-02-24 00:00:00,000100,SELL,3700,4.8,23.06,-0.0123
2022-02-24 00:00:00,601288,SELL,7800,2.27,22.99,-0.0258
2022-02-24 00:00:00,002252,SELL,2800,6.45,23.45,0.0031
2022-02-24 00:00:00,601021,SELL,300,51.62,20.11,-0.0494
2022-02-24 00:00:00,002422,SELL,1100,15.7,22.43,-0.0107
2022-02-24 00:00:00,300498,SELL,900,18.65,21.8,-0.0297
2022-02-24 00:00:00,601788,BUY,1000,12.57,3.77,
2022-02-24 00:00:00,600028,BUY,6000,3.39,6.11,
2022-02-24 00:00:00,000568,BUY,100,184.55,5.54,
2022-02-24 00:00:00,300999,BUY,400,51.18,6.15,
2022-02-24 00:00:00,601698,BUY,1500,13.62,6.14,
2022-02-24 00:00:00,601077,BUY,6800,2.98,6.09,
2022-02-24 00:00:00,600660,BUY,500,38.08,5.72,
2022-02-24 00:00:00,600061,BUY,1900,6.87,3.92,
2022-02-24 00:00:00,000166,BUY,3100,4.32,4.02,
2022-02-24 00:00:00,601601,BUY,500,22.97,3.45,
2022-03-03 00:00:00,600482,SELL,1000,17.5,22.73,0.0252
2022-03-03 00:00:00,601788,SELL,1000,12.6,16.36,0.0024
2022-03-03 00:00:00,600028,SELL,6000,3.43,26.73,0.0118
2022-03-03 00:00:00,000568,SELL,100,179.61,23.33,-0.0268
2022-03-03 00:00:00,300999,SELL,400,52.07,27.05,0.0174
2022-03-03 00:00:00,601698,SELL,1500,13.29,25.89,-0.0242
2022-03-03 00:00:00,601077,SELL,6800,3.01,26.58,0.0101
2022-03-03 00:00:00,600061,SELL,1900,6.97,17.2,0.0146
2022-03-03 00:00:00,000166,SELL,3100,4.38,17.63,0.0139
2022-03-03 00:00:00,601601,SELL,500,22.89,14.86,-0.0035
2022-03-03 00:00:00,600346,BUY,900,19.14,5.17,
2022-03-03 00:00:00,601058,BUY,1800,9.69,5.24,
2022-03-03 00:00:00,600415,BUY,3800,4.67,5.33,
2022-03-03 00:00:00,002648,BUY,900,19.24,5.2,
2022-03-03 00:00:00,601633,BUY,500,32.32,4.85,
2022-03-03 00:00:00,000301,BUY,1100,16.3,5.38,
2022-03-03 00:00:00,601100,BUY,300,59.98,5.4,
2022-03-03 00:00:00,002475,BUY,400,38.11,4.58,
2022-03-03 00:00:00,300014,BUY,200,76.75,4.61,
2022-03-03 00:00:00,002028,BUY,400,41.75,5.02,
2022-03-10 00:00:00,600660,SELL,500,32.81,21.31,-0.1384
2022-03-10 00:00:00,600346,SELL,900,18.75,21.92,-0.0204
2022-03-10 00:00:00,601058,SELL,1800,9.31,21.76,-0.0392
2022-03-10 00:00:00,600415,SELL,3800,4.48,22.11,-0.0407
2022-03-10 00:00:00,002648,SELL,900,20.04,23.42,0.0416
2022-03-10 00:00:00,601633,SELL,500,28.36,18.42,-0.1225
2022-03-10 00:00:00,000301,SELL,1100,15.37,21.96,-0.0571
2022-03-10 00:00:00,601100,SELL,300,52.95,20.63,-0.1172
2022-03-10 00:00:00,002475,SELL,400,36.28,18.85,-0.048
2022-03-10 00:00:00,300014,SELL,200,72.54,18.84,-0.0549
2022-03-10 00:00:00,002028,SELL,400,38.57,20.04,-0.0762
2022-03-10 00:00:00,600926,BUY,1500,11.29,5.09,
2022-03-10 00:00:00,603799,BUY,200,70.02,4.21,
2022-03-10 00:00:00,000001,BUY,1400,12.12,5.1,
2022-03-10 00:00:00,601607,BUY,900,17.27,4.67,
2022-03-10 00:00:00,601658,BUY,3900,4.32,5.06,
2022-03-10 00:00:00,600362,BUY,900,18.01,4.87,
2022-03-10 00:00:00,600803,BUY,1200,13.83,4.98,
2022-03-10 00:00:00,600018,BUY,3600,4.73,5.11,
2022-03-10 00:00:00,601788,BUY,1500,11.41,5.14,
2022-03-10 00:00:00,600219,BUY,4800,3.57,5.15,
2022-03-10 00:00:00,600893,BUY,400,42.86,5.15,
2022-03-10 00:00:00,600089,BUY,1200,14.13,5.09,
2022-03-17 00:00:00,600926,SELL,1500,11.36,22.13,0.0062
2022-03-17 00:00:00,603799,SELL,200,72.2,18.75,0.0311
2022-03-17 00:00:00,000001,SELL,1400,12.02,21.85,-0.0083
2022-03-17 00:00:00,601658,SELL,3900,4.09,20.72,-0.0532
2022-03-17 00:00:00,600362,SELL,900,16.8,19.64,-0.0672
2022-03-17 00:00:00,600803,SELL,1200,13.11,20.43,-0.0521
2022-03-17 00:00:00,600018,SELL,3600,4.95,23.14,0.0465
2022-03-17 00:00:00,601788,SELL,1500,12.01,23.4,0.0526
2022-03-17 00:00:00,600219,SELL,4800,3.21,20.01,-0.1008
2022-03-17 00:00:00,600893,SELL,400,44.92,23.34,0.0481
2022-03-17 00:00:00,600089,SELL,1200,14.26,22.22,0.0092
2022-03-17 00:00:00,600406,BUY,900,19.92,5.38,
2022-03-17 00:00:00,600161,BUY,700,17.15,3.61,
2022-03-17 00:00:00,688256,BUY,400,44.24,5.31,
2022-03-17 00:00:00,002422,BUY,800,15.84,3.81,
2022-03-17 00:00:00,300803,BUY,600,28.87,5.2,
2022-03-17 00:00:00,002179,BUY,400,44.03,5.29,
2022-03-17 00:00:00,300015,BUY,700,16.77,3.53,
2022-03-17 00:00:00,603195,BUY,400,41.07,4.93,
2022-03-17 00:00:00,600989,BUY,1400,13.48,5.67,
2022-03-17 00:00:00,002600,BUY,3800,5.04,5.75,
2022-03-17 00:00:00,002001,BUY,700,24.62,5.18,
2022-03-18 00:00:00,601607,TAKE_PROFIT,300,20.33,7.92,0.1772
2022-03-21 00:00:00,601607,TAKE_PROFIT,100,22.37,2.91,0.2953
2022-03-22 00:00:00,601607,TAKE_PROFIT,500,22.56,14.65,0.3063
2022-03-24 00:00:00,600406,SELL,900,20.35,23.79,0.0216
2022-03-24 00:00:00,600161,SELL,700,17.42,15.84,0.0157
2022-03-24 00:00:00,688256,SELL,400,42.48,22.07,-0.0398
2022-03-24 00:00:00,002422,SELL,800,15.61,16.22,-0.0145
2022-03-24 00:00:00,300803,SELL,600,26.86,20.93,-0.0696
2022-03-24 00:00:00,002179,SELL,400,41.08,21.34,-0.067
2022-03-24 00:00:00,300015,SELL,700,17.38,15.8,0.0364
2022-03-24 00:00:00,600989,SELL,1400,13.43,24.42,-0.0037
2022-03-24 00:00:00,002600,SELL,3800,5.0,24.68,-0.0079
2022-03-24 00:00:00,002001,SELL,700,24.28,22.07,-0.0138
2022-03-24 00:00:00,603893,BUY,100,91.48,2.75,
2022-03-24 00:00:00,000063,BUY,600,24.84,4.48,
2022-03-24 00:00:00,600588,BUY,700,23.13,4.86,
2022-03-24 00:00:00,300866,BUY,300,48.74,4.39,
2022-03-24 00:00:00,601100,BUY,300,51.6,4.65,
2022-03-24 00:00:00,601127,BUY,400,40.42,4.86,
2022-03-24 00:00:00,002920,BUY,100,118.03,3.54,
2022-03-24 00:00:00,600438,BUY,400,36.71,4.41,
2022-03-24 00:00:00,600346,BUY,900,18.49,5.0,
2022-03-24 00:00:00,603501,BUY,100,155.24,4.66,
2022-03-31 00:00:00,603195,SELL,400,38.78,20.15,-0.0558
2022-03-31 00:00:00,603893,SELL,100,87.63,11.38,-0.0421
2022-03-31 00:00:00,000063,SELL,600,22.3,17.38,-0.1023
2022-03-31 00:00:00,600588,SELL,700,22.71,20.65,-0.0182
2022-03-31 00:00:00,300866,SELL,300,44.48,17.33,-0.0874
2022-03-31 00:00:00,601100,SELL,300,49.43,19.26,-0.0421
2022-03-31 00:00:00,601127,SELL,400,42.54,22.1,0.0524
2022-03-31 00:00:00,002920,SELL,100,121.61,15.79,0.0303
2022-03-31 00:00:00,600438,SELL,400,37.0,19.22,0.0079
2022-03-31 00:00:00,600346,SELL,900,18.5,21.62,0.0005
2022-03-31 00:00:00,603501,SELL,100,141.37,18.36,-0.0893
2022-03-31 00:00:00,601288,BUY,2600,2.36,1.84,
2022-03-31 00:00:00,601169,BUY,1700,3.59,1.83,
2022-03-31 00:00:00,601077,BUY,2000,3.02,1.81,
2022-03-31 00:00:00,601916,BUY,2300,2.63,1.82,
2022-03-31 00:00:00,600372,BUY,1600,18.17,8.73,
2022-03-31 00:00:00,601229,BUY,1200,5.01,1.81,
2022-03-31 00:00:00,600570,BUY,800,33.67,8.09,
2022-03-31 00:00:00,600015,BUY,1400,4.29,1.8,
2022-03-31 00:00:00,002028,BUY,900,32.0,8.65,
2022-03-31 00:00:00,601988,BUY,2400,2.56,1.85,
2022-03-31 00:00:00,600183,BUY,2000,14.31,8.59,
2022-03-31 00:00:00,601398,BUY,1600,3.67,1.76,
2022-04-11 00:00:00,601288,SELL,2600,2.35,7.94,-0.0042
2022-04-11 00:00:00,601169,SELL,1700,3.62,7.99,0.0084
2022-04-11 00:00:00,601077,SELL,2000,3.03,7.87,0.0033
2022-04-11 00:00:00,601916,SELL,2300,2.61,7.8,-0.0076
2022-04-11 00:00:00,600372,SELL,1600,16.46,34.2,-0.0941
2022-04-11 00:00:00,601229,SELL,1200,5.05,7.87,0.008
2022-04-11 00:00:00,600570,SELL,800,30.02,31.19,-0.1084
2022-04-11 00:00:00,600015,SELL,1400,4.34,7.89,0.0117
2022-04-11 00:00:00,002028,SELL,900,28.15,32.9,-0.1203
2022-04-11 00:00:00,601988,SELL,2400,2.57,8.01,0.0039
2022-04-11 00:00:00,600183,SELL,2000,13.72,35.64,-0.0412
2022-04-11 00:00:00,601398,SELL,1600,3.68,7.65,0.0027
2022-04-11 00:00:00,300476,BUY,600,17.36,3.13,
