date,open,close,high,low,volume
2026-01-22,14313.63,14327.05,14374.51,14223.34,822514300.0
2026-01-23,14349.01,14439.66,14449.84,14320.51,982699102.0
2026-01-26,14492.42,14316.64,14532.9,14277.67,1023228090.0
2026-01-27,14283.78,14329.91,14403.6,14105.13,909686276.0
2026-01-28,14371.96,14342.89,14411.65,14234.89,883025460.0
2026-01-29,14332.7,14300.08,14418.09,14252.2,993915564.0
2026-01-30,14214.14,14205.89,14291.57,13923.95,902322925.0
2026-02-02,14128.87,13824.35,14213.61,13815.28,811142364.0
2026-02-03,13986.89,14127.11,14129.6,13815.23,782910934.0
2026-02-04,14072.41,14156.27,14173.77,13958.08,815238780.0
2026-02-05,14020.84,13952.71,14074.36,13874.02,726225381.0
2026-02-06,13801.03,13906.73,14065.78,13726.86,730349548.0
2026-02-09,14115.14,14208.44,14211.7,14060.67,726369602.0
2026-02-10,14200.76,14210.63,14258.51,14165.43,733002884.0
2026-02-11,14186.65,14160.93,14250.34,14156.16,681933201.0
2026-02-12,14177.97,14283.0,14296.48,14177.29,696259702.0
2026-02-13,14188.35,14100.19,14258.83,14092.84,640639616.0
2026-02-24,14313.86,14291.57,14376.96,14214.41,712425990.0
2026-02-25,14322.24,14475.87,14512.85,14314.15,793688511.0
2026-02-26,14495.86,14503.79,14536.08,14408.88,793134075.0
2026-02-27,14375.25,14495.09,14497.96,14366.35,781109596.0
2026-03-02,14327.65,14465.79,14509.69,14285.67,933794647.0
2026-03-03,14498.7,14022.39,14526.06,14007.65,970658945.0
2026-03-04,13854.37,13917.75,14112.02,13854.37,740464019.0
2026-03-05,14160.2,14088.84,14202.76,13999.7,758966477.0
2026-03-06,14015.54,14172.63,14212.84,13969.34,729278913.0
2026-03-09,13920.29,14067.5,14103.63,13701.67,837345656.0
2026-03-10,14239.3,14354.07,14357.82,14239.3,736222902.0
2026-03-11,14373.74,14465.41,14531.02,14373.01,770973777.0
2026-03-12,14457.63,14374.87,14478.05,14245.77,768805142.0
2026-03-13,14300.92,14280.78,14454.31,14245.96,774225691.0
2026-03-16,14291.15,14307.58,14320.1,14097.82,753016186.0
2026-03-17,14370.45,14039.73,14400.36,14039.5,753197038.0
2026-03-18,14108.92,14187.8,14203.91,13944.37,666055598.0
2026-03-19,14003.7,13901.57,14098.69,13852.6,679341018.0
2026-03-20,14021.46,13866.2,14144.99,13856.49,734132051.0
2026-03-23,13619.94,13345.51,13758.97,13274.18,852353152.0
2026-03-24,13514.67,13536.56,13536.56,13169.25,731464361.0
2026-03-25,13669.05,13801.0,13835.03,13666.84,723433703.0
2026-03-26,13756.87,13606.44,13853.1,13573.12,667004907.0
2026-03-27,13423.51,13760.37,13842.4,13419.31,630568985.0
2026-03-30,13618.79,13726.19,13748.21,13536.56,653413030.0
2026-03-31,13683.68,13478.06,13783.97,13478.06,664490771.0
2026-04-01,13731.39,13706.52,13740.97,13603.79,655763382.0
2026-04-02,13658.25,13486.94,13680.63,13418.5,636038710.0
2026-04-03,13553.65,13352.9,13558.91,13345.61,586572227.0
2026-04-07,13392.94,13400.41,13476.08,13305.51,540630597.0
2026-04-08,13717.22,14042.5,14042.5,13694.91,748327010.0
2026-04-09,13928.43,13996.27,14058.05,13891.48,653026389.0
2026-04-10,14098.02,14309.47,14382.61,14095.88,668726169.0
2026-04-13,14233.11,14407.86,14440.26,14233.11,623636577.0
2026-04-14,14514.69,14639.95,14640.77,14463.93,683376964.0
2026-04-15,14736.01,14498.45,14738.53,14440.21,697369584.0
2026-04-16,14546.35,14796.33,14807.16,14522.86,686456018.0
2026-04-17,14806.28,14885.42,14916.39,14787.87,695914499.0
2026-04-20,14870.9,14966.75,15006.92,14845.97,723332086.0
2026-04-21,14920.38,14982.14,15017.75,14774.08,701150038.0
2026-04-22,14897.96,15177.29,15182.82,14897.96,698955593.0
2026-04-23,15234.22,15043.45,15248.43,14934.68,761022818.0
2026-04-24,14951.74,14940.3,15033.67,14795.22,709729439.0
2026-04-27,14960.02,14995.75,15054.46,14919.22,709930001.0
2026-04-28,14925.22,14830.46,14943.36,14772.46,723727547.0
2026-04-29,14751.42,15120.92,15139.71,14751.42,736380398.0
2026-04-30,15157.07,15107.55,15186.12,15044.86,737703743.0
2026-05-06,15323.19,15459.62,15534.67,15254.99,826248677.0
2026-05-07,15541.3,15641.89,15652.58,15439.48,844489884.0
2026-05-08,15520.38,15563.8,15639.39,15466.84,826218480.0
2026-05-11,15697.44,15899.3,15921.65,15622.33,911634859.0
2026-05-12,15952.79,15824.92,15952.79,15711.27,847817149.0
2026-05-13,15713.54,16089.75,16100.46,15713.54,827341429.0
