date,open,close,high,low,volume
2026-04-01,3255.26,3247.52,3255.26,3206.8,180123659.0
2026-04-02,3229.6,3172.65,3229.68,3155.13,174675433.0
2026-04-03,3197.77,3149.6,3199.44,3149.15,161826887.0
2026-04-07,3162.82,3160.82,3181.35,3133.78,146704274.0
2026-04-08,3257.91,3347.61,3348.39,3243.78,226902300.0
2026-04-09,3316.29,3323.3,3340.3,3301.65,195555903.0
2026-04-10,3355.07,3448.79,3470.72,3354.77,205391067.0
2026-04-13,3434.32,3476.44,3492.48,3434.32,180013140.0
2026-04-14,3507.11,3558.53,3560.3,3493.37,200966062.0
2026-04-15,3596.08,3514.96,3599.98,3491.45,203159933.0
2026-04-16,3531.26,3626.27,3629.42,3518.36,212193010.0
2026-04-17,3643.15,3678.29,3685.1,3620.33,213647879.0
2026-04-20,3657.35,3677.58,3696.26,3642.81,215598844.0
2026-04-21,3662.26,3688.94,3695.74,3619.48,196710069.0
2026-04-22,3660.42,3752.76,3755.75,3660.09,208325490.0
2026-04-23,3769.02,3720.25,3785.23,3681.57,234554114.0
2026-04-24,3682.5,3667.79,3699.94,3625.0,227960182.0
2026-04-27,3677.89,3648.79,3686.94,3640.11,215941887.0
2026-04-28,3623.49,3596.71,3636.93,3580.39,218834025.0
2026-04-29,3578.42,3687.17,3692.21,3578.42,215002402.0
2026-04-30,3704.11,3677.15,3718.4,3660.22,201808141.0
2026-05-06,3760.67,3778.16,3815.07,3724.53,249880273.0
2026-05-07,3807.99,3833.06,3840.06,3761.23,252313119.0
2026-05-08,3792.04,3796.13,3840.16,3787.17,242873982.0
2026-05-11,3829.61,3928.97,3937.87,3797.5,264046160.0
2026-05-12,3947.14,3934.88,3954.99,3897.82,247035078.0
2026-05-13,3900.74,4038.33,4041.99,3893.8,248072070.0
2026-05-14,4087.85,3951.14,4090.42,3937.6,250323172.0
2026-05-15,3957.74,3929.06,4002.73,3870.37,245569819.0
2026-05-18,3895.07,3914.88,3961.16,3883.4,217646936.0
2026-05-19,3894.0,3908.44,3918.31,3808.47,223481304.0
2026-05-20,3889.68,3921.79,3947.22,3887.15,222605616.0
2026-05-21,3962.3,3829.78,4017.81,3827.52,265528742.0
2026-05-22,3875.81,3938.5,3948.99,3856.21,214290151.0
2026-05-25,3974.97,4021.16,4022.74,3905.69,231457815.0
2026-05-26,4003.13,4043.07,4057.37,3985.51,228092127.0
2026-05-27,4053.68,4045.77,4148.23,4015.65,224129186.0
2026-05-28,4042.08,4125.07,4135.38,3971.72,207796485.0
2026-05-29,4141.91,4037.95,4158.69,4010.12,233413759.0
2026-06-01,4057.39,3950.94,4081.42,3942.68,210798809.0
