date,code,action,shares,price,cost,commission,reason,pnl
2025-01-17 00:00:00,300866,BUY,200,103.25,20670.649999999998,6.2011949999999985,AUTO,
2025-01-17 00:00:00,600036,BUY,700,37.697,26414.2879,7.924286369999999,AUTO,
2025-01-17 00:00:00,601229,BUY,3200,8.36,26778.751999999997,8.033625599999999,AUTO,
2025-01-17 00:00:00,002966,BUY,3500,7.69,26941.914999999997,8.082574499999998,AUTO,
2025-02-24 00:00:00,000582,SELL,3200,7.962,33.09,,,-0.049
2025-02-24 00:00:00,000408,SELL,900,30.595,35.76,,,0.0214
2025-02-24 00:00:00,603129,SELL,100,185.57,24.1,,,-0.0038
2025-02-24 00:00:00,601058,SELL,1800,14.21,33.22,,,-0.0437
2025-02-24 00:00:00,301498,SELL,200,88.93,23.1,,,-0.036
2025-02-24 00:00:00,300972,SELL,300,90.813,35.38,,,0.0213
2025-02-24 00:00:00,600711,SELL,5400,4.692,32.9,,,-0.0601
2025-02-24 00:00:00,601100,SELL,400,81.01,42.08,,,0.3162
2025-02-24 00:00:00,300866,SELL,200,115.1,29.9,,,0.1148
2025-02-24 00:00:00,600036,SELL,700,38.257,34.78,,,0.0149
2025-02-24 00:00:00,601229,SELL,3200,8.37,34.78,,,0.0012
2025-02-24 00:00:00,002966,SELL,3500,7.01,31.86,,,-0.0884
2025-02-24 00:00:00,600598,BUY,2000,13.32,26666.639999999996,7.999991999999998,AUTO,
2025-02-24 00:00:00,002340,BUY,4000,6.874,27523.495999999996,8.257048799999998,AUTO,
2025-02-24 00:00:00,601868,BUY,12000,2.284,27435.407999999996,8.230622399999998,AUTO,
2025-02-24 00:00:00,002602,BUY,3900,7.01,27366.338999999996,8.209901699999998,AUTO,
2025-02-24 00:00:00,300999,BUY,800,32.799,26265.439199999997,7.879631759999999,AUTO,
2025-02-24 00:00:00,300718,BUY,200,100.441,20108.2882,6.032486459999999,AUTO,
2025-02-24 00:00:00,603501,BUY,100,149.28,14942.927999999998,4.482878399999999,AUTO,
2025-02-24 00:00:00,002261,BUY,600,41.52,24936.912,7.481073599999999,AUTO,
2025-02-24 00:00:00,000792,BUY,1600,17.2,27547.519999999997,8.264255999999998,AUTO,
2025-02-24 00:00:00,000739,BUY,1700,15.611,26565.238699999998,7.969571609999999,AUTO,
2025-02-24 00:00:00,000032,BUY,800,31.175,24964.94,7.489481999999999,AUTO,
2025-03-10 00:00:00,000032,STOP_LOSS,800,24.215,25.16,,,-0.2233
2025-03-21 00:00:00,002261,STOP_LOSS,600,32.04,24.97,,,-0.2283
2025-03-24 00:00:00,600598,SELL,2000,12.8,33.25,,,-0.039
2025-03-24 00:00:00,002340,SELL,4000,6.614,34.36,,,-0.0378
2025-03-24 00:00:00,601868,SELL,12000,2.274,35.44,,,-0.0044
2025-03-24 00:00:00,002602,SELL,3900,6.9,34.95,,,-0.0157
2025-03-24 00:00:00,300999,SELL,800,31.579,32.81,,,-0.0372
